# Gleam_name               RA_gleam     Dec_gleam     S_p          S_p_error     nu_p    nu_p_error   alpha_thin     alpha_thin_error   alpha_thick   alpha_thick_error   alpha_low       alpha_low_error   alpha_high      alpha_high_error   q              q_error       z          z_ref   S_200        S_200_error    RA_vlssr     Dec_vlssr     S_vlssr      S_vlssr_error   TGSS-ADR1_name             RA_tgss    Dec_tgss    S_tgss       S_tgss_error   MRC_name        RA_mrc       Dec_mrc       S_mrc   S_mrc_error   RA_sumss     Dec_sumss    S_sumss   S_summs_error   RA_nvss       Dec_nvss      S_nvss        S_nvss_error   S_76           S_76_err      S_84           S_84_err      S_92          S_92_err      S_99            S_99_err      S_107           S_107_err     S_115           S_115_err     S_122         S_122_err     S_130           S_130_err     S_143         S_143_err     S_151         S_151_err     S_158         S_158_err      S_166         S_166_err      S_174        S_174_err     S_181        S_181_err     S_189        S_189_err      S_197        S_197_err      S_204        S_204_err      S_212        S_212_err     S_220        S_220_err      S_227        S_227_err     
  "GLEAM J193557-431502"   293.9893     -43.25083     0.8130092    0.09167568    325.0   46.0         -0.43681052    0.16220327         1.9107437     0.5017862           1.0565156       0.13909794        -0.10048156     0.13957782         -1.4845771     0.51856375    ""         ""      0.69325656   0.016348429    ""           ""            ""           ""              "TGSSADR J193557.1-431502" 293.988    -43.25078   0.6245       0.063099995    "MRC 1932-433"  293.98624    -43.2575      0.83    0.0415        293.98776    -43.250584   0.6281    0.031405        ""            ""            ""            ""             0.02489863     0.13642679    0.21460329     0.10480311    0.2718945     0.084151454   0.22827713      0.07282628    0.25508457      0.06562067    0.32921636      0.053084943   0.40419897    0.045269027   0.36984792      0.04205339    0.43360087    0.039124172   0.5648813     0.03697977    0.57190263    0.03558438     0.56888455    0.037739757    0.6447816    0.0329617     0.6526137    0.031717084   0.6447002    0.035869278    0.6258201    0.039263483    0.70123005   0.039068945    0.80516887   0.052450206   0.6681463    0.054915186    0.72781515   0.055672262   
  "GLEAM J193623-094407"   294.09616    -9.7353115    0.3437842    0.17803591    312.0   62.0         -0.9383297     0.5460582          1.4173919     1.6654959           1.2844069       0.496184          -0.37349957     0.09205525         -1.8621566     3.2260425     ""         ""      0.25763282   0.018379148    ""           ""            ""           ""              "TGSSADR J193622.6-094407" 294.0944   -9.73536    0.2025       0.0211         ""              ""           ""            ""      ""            ""           ""           ""        ""              294.09406     -9.735465     0.12807927    0.0064039635   0.7888033      0.24958166    0.25628677     0.16709173    0.24689478    0.13668029    0.13477919      0.1064563     0.25342217      0.108789094   0.027869707     0.080575295   0.21199052    0.07053883    0.2114246       0.06739956    0.19223042    0.04491813    0.18179864    0.041886475   0.24473825    0.036127977    0.19448672    0.036179088    0.16470735   0.040019695   0.2887146    0.029133374   0.2608303    0.02685916     0.26508275   0.027628653    0.33271483   0.03515614     0.27770784   0.037719633   0.1601731    0.05077999     0.26649553   0.071479835   
  "GLEAM J193650-575320"   294.20938    -57.88904     1.6548709    0.10002494    72.0    39.0         -0.76144266    0.0909065          ""            ""                  -0.57018816     0.09946438        -0.79655784     0.10648193         -0.44462743    0.081613846   ""         ""      1.0626663    0.016923154    ""           ""            ""           ""              ""                         ""         ""          ""           ""             "MRC 1932-580"  294.2046     -57.88861     0.72    0.036000002   294.20847    -57.888973   0.3375    0.016875        ""            ""            ""            ""             1.5782722      0.12637703    1.5476532      0.10086622    1.7261682     0.091797434   1.5766355       0.08295337    1.625348        0.0738198     1.4870486       0.06438937    1.4382073     0.057632383   1.4188057       0.056259368   1.3474748     0.058295935   1.2439361     0.05432297    1.2491817     0.05388068     1.1972718     0.053517208    1.1755422    0.04571933    1.1616935    0.045101095   1.0890733    0.04434273     1.085179     0.04702984     1.0720192    0.055003356    0.9816441    0.052251074   0.95234287   0.04696086     0.9007188    0.046616174   
  "GLEAM J193842-385444"   294.6762     -38.91248     2.0435684    0.07172755    97.0    29.0         -0.71050024    0.094616964        ""            ""                  -0.24504781     0.09085138        -0.71050024     0.094616964        -0.35190123    0.07215217    ""         ""      1.7395269    0.015795643    ""           ""            ""           ""              "TGSSADR J193842.1-385445" 294.67548  -38.91273   1.6851       0.1689         "MRC 1935-390"  294.6754     -38.913334    1.32    0.06600001    294.6753     -38.91242    0.7642    0.03821         294.67603     -38.912834    0.42293963    0.021146981    1.7862815      0.15323123    2.1680708      0.12775654    2.0126297     0.10428313    2.0862563       0.100220524   2.0309465       0.08827648    2.0596042       0.0813557     1.9698582     0.07628731    1.94895         0.07382821    1.9136266     0.069928214   1.948829      0.06854584    1.8683946     0.06541119     1.8696473     0.06505108     1.8528156    0.06431181    1.7708598    0.0611032     1.7243199    0.06147723     1.7046529    0.06262058     1.6642064    0.05543394     1.5957587    0.058217753   1.671962     0.063403964    1.6207303    0.07130047    
  "GLEAM J193943-203333"   294.92923    -20.559374    2.7167728    0.08753504    101.0   32.0         -0.7762902     0.069889985        2.400763      1.0835216           -0.43455938     0.08553302        -0.7785397      0.11549822         -0.6735558     0.070685804   ""         ""      1.9390533    0.013906722    ""           ""            ""           ""              "TGSSADR J193942.6-203336" 294.92758  -20.56024   2.3999       0.2403         "MRC 1936-206"  294.92834    -20.559444    1.35    0.0675        ""           ""           ""        ""              294.9279      -20.559982    0.44991183    0.022495592    2.649134       0.18897915    2.5261614      0.1479313     2.7446172     0.1328419     2.7793949       0.12577896    2.6500633       0.12060501    2.6841753       0.107802704   2.6485453     0.10311004    2.4802637       0.09903752    2.585619      0.08816676    2.4860365     0.08300309    2.4300919     0.07996607     2.3549047     0.07678854     2.2277136    0.07572431    2.1173687    0.0686323     2.0443203    0.0660416      2.0624573    0.06612168     1.9013901    0.0625152      1.9040626    0.06372915    1.8088337    0.062828556    1.8126695    0.066705145   
  "GLEAM J194055-330736"   295.22968    -33.126698    0.9534942    0.07957889    432.0   33.0         -1.2549701     0.14552179         1.5972542     0.14881937          1.5237106       0.15113352        -0.0825708      0.21003628         -0.105414554   0.7551339     ""         ""      0.44266757   0.013410031    ""           ""            ""           ""              "TGSSADR J194054.8-330744" 295.2284   -33.12899   0.2301       0.0243         ""              ""           ""            ""      ""            295.22812    -33.12875    0.6201    0.031005        295.22833     -33.12887     0.34778184    0.017389093    0.32314488     0.12721512    0.043993462    0.097354725   0.22962686    0.07560827    0.10368295      0.06399668    0.19835696      0.067415275   0.20210187      0.056466814   0.24914716    0.052854612   0.20318827      0.048766084   0.24184948    0.038557526   0.23492783    0.033463243   0.3233232     0.030046739    0.3406912     0.033084694    0.32170087   0.028328603   0.39593497   0.027498746   0.40815595   0.029185431    0.39507216   0.028784985    0.4572208    0.025767598    0.4373119    0.029874964   0.524362     0.031818256    0.479        0.03761454    
  "GLEAM J194106-673114"   295.2768     -67.52072     1.0950541    0.06959365    143.0   29.0         -0.38596803    0.11579098         2.10885       1.3052411           -0.0020642118   0.09324858        -0.33585125     0.08714639         -0.5082627     0.13137335    ""         ""      1.0591632    0.019389657    ""           ""            ""           ""              ""                         ""         ""          ""           ""             "MRC 1936-676"  295.2775     -67.52278     0.82    0.041         295.2757     -67.521225   0.6334    0.03167         ""            ""            ""            ""             0.9554234      0.12391853    0.9479459      0.0967412     0.93418884    0.08166449    0.9648468       0.072197825   1.0998393       0.065804236   1.0472785       0.053747073   1.1103678     0.051083036   1.0926409       0.048135143   1.0917623     0.05346782    1.1503463     0.052587144   1.0186491     0.053540498    1.0414667     0.05373393     1.0160434    0.048836794   1.0976666    0.05035738    1.1005319    0.049624264    1.0728774    0.0481314      1.021695     0.05117541     0.9471132    0.051786866   1.0385623    0.05042903     0.9636436    0.051454116   
  "GLEAM J194237-163034"   295.65494    -16.509443    0.6769749    0.15668546    540.0   189.0        -0.35033256    0.098619945        0.3347784     0.09069464          0.2640035       0.0896559         -0.35033256     0.08388472         0.5431892      0.26133025    ""         ""      0.50717425   0.015437557    ""           ""            ""           ""              "TGSSADR J194236.7-163035" 295.65317  -16.50975   0.4065       0.0415         ""              ""           ""            ""      ""            ""           ""           ""        ""              295.6532      -16.510412    0.26210764    0.013105382    0.19493526     0.17976792    0.46613997     0.13399406    0.41855216    0.10799293    0.5031611       0.10059135    0.46901307      0.09783336    0.47765806      0.07510296    0.36690947    0.06374395    0.43521672      0.060016774   0.4669948     0.041881904   0.42128196    0.039506126   0.5071533     0.036411207    0.47623098    0.03495286     0.45064184   0.039455272   0.48907155   0.029615978   0.50334084   0.02981588     0.48832914   0.027076162    0.5185417    0.031006126    0.5447555    0.035998613   0.48911685   0.048049755    0.5991092    0.059174545   
  "GLEAM J194426-183919"   296.11       -18.655334    0.94770664   0.20545104    453.0   158.0        -1.9116614     0.9578565          1.6278167     0.36865708          1.0640681       0.34711656        -0.30005345     0.11859965         3.0790892      1.3895184     ""         ""      0.33762863   0.016374812    ""           ""            ""           ""              "TGSSADR J194425.7-183922" 296.1072   -18.65636   0.1672       0.018299999    ""              ""           ""            ""      ""            ""           ""           ""        ""              296.1077      -18.65617     0.20091572    0.010045786    -0.15020652    0.1817945     0.19397624     0.12826653    -0.11021868   0.109072134   0.02289707      0.09350986    0.03684793      0.090775646   0.15516683      0.07353599    0.30168954    0.06858049    0.2643677       0.06495316    0.20622651    0.04076764    0.26618806    0.036519665   0.2717271     0.033146992    0.20744608    0.030736616    0.29679796   0.038114425   0.25804466   0.028092742   0.3457015    0.027206115    0.3272257    0.026605802    0.27902532   0.028714787    0.38599202   0.033181082   0.4425985    0.043412555    0.4097863    0.053730328   
  "GLEAM J194739-154916"   296.91656    -15.821177    1.2853254    0.028982896   185.0   10.0         -0.78628093    0.087570906        2.2041852     1.2718935           0.4788652       0.11210216        -0.6818234      0.1138631          -1.5939442     0.1390493     ""         ""      1.2592999    0.016297752    ""           ""            ""           ""              "TGSSADR J194739.6-154920" 296.91528  -15.82226   1.0044       0.1009         ""              ""           ""            ""      ""            ""           ""           ""        ""              296.9157      -15.822452    0.3468633     0.017343165    0.20296007     0.18780029    0.5233717      0.13244729    0.71599656    0.113948025   0.7048734       0.09812755    0.80151445      0.09283787    0.9303432       0.075779445   0.97369796    0.069813766   1.0655534       0.06904225    1.2077787     0.056860402   1.2079558     0.052566193   1.2876617     0.052838393    1.3174984     0.05250074     1.2998571    0.056441855   1.2613792    0.04654622    1.3179002    0.0478055      1.2709568    0.045487475    1.2595495    0.047086496    1.3064485    0.05255061    1.207434     0.06331319     1.153056     0.08185625    
